workerId,areaCode,ppm,at
W-1212,ARU,4.1,2026-09-05T14:00:00
W-1212,ARU,4.4,2026-09-05T14:30:00
W-1212,ARU,5.3,2026-09-05T15:00:00
W-1212,ARU,4.8,2026-09-05T15:30:00
W-1215,SWS,2.9,2026-09-05T16:00:00
W-1215,SWS,4.0,2026-09-05T16:30:00
W-1215,SWS,5.1,2026-09-05T17:00:00
W-1215,SWS,4.2,2026-09-05T17:30:00
W-1215,SWS,5.5,2026-09-05T18:00:00
W-1215,SWS,4.1,2026-09-05T18:30:00
W-1215,SWS,3.5,2026-09-05T19:00:00
W-1215,SWS,2.3,2026-09-05T19:30:00
W-1215,SWS,4.5,2026-09-05T20:00:00
W-1215,SWS,4.9,2026-09-05T20:30:00
W-1215,SWS,11.5,2026-09-05T21:00:00
W-1215,SWS,10.6,2026-09-05T21:30:00
W-1215,SWS,5.1,2026-09-05T22:00:00
W-1215,SWS,10.9,2026-09-05T22:30:00
W-1215,SWS,19.2,2026-09-05T23:00:00
W-1215,SWS,11.2,2026-09-05T23:30:00
W-1218,DCU,1.8,2026-09-05T00:00:00
W-1218,DCU,2.5,2026-09-05T00:30:00
W-1218,DCU,3.0,2026-09-05T01:00:00
W-1218,DCU,2.0,2026-09-05T01:30:00
W-1218,DCU,2.1,2026-09-05T02:00:00
W-1218,DCU,2.0,2026-09-05T02:30:00
W-1218,DCU,2.2,2026-09-05T03:00:00
W-1218,DCU,2.0,2026-09-05T03:30:00
W-1218,DCU,3.0,2026-09-05T04:00:00
W-1218,DCU,1.7,2026-09-05T04:30:00
W-1218,DCU,2.2,2026-09-05T05:00:00
W-1218,DCU,3.5,2026-09-05T05:30:00
W-1218,DCU,2.9,2026-09-05T06:00:00
W-1218,DCU,3.5,2026-09-05T06:30:00
W-1218,DCU,3.5,2026-09-05T07:00:00
W-1218,DCU,3.5,2026-09-05T07:30:00
W-1221,HCU,2.0,2026-09-05T08:00:00
W-1221,HCU,2.1,2026-09-05T08:30:00
W-1221,HCU,1.1,2026-09-05T09:00:00
W-1221,HCU,1.4,2026-09-05T09:30:00
W-1221,HCU,1.8,2026-09-05T10:00:00
W-1221,HCU,1.9,2026-09-05T10:30:00
W-1221,HCU,1.8,2026-09-05T11:00:00
W-1221,HCU,2.7,2026-09-05T11:30:00
W-1221,HCU,2.4,2026-09-05T12:00:00
W-1221,HCU,2.1,2026-09-05T12:30:00
W-1221,HCU,1.9,2026-09-05T13:00:00
W-1221,HCU,1.0,2026-09-05T13:30:00
W-1221,HCU,2.8,2026-09-05T14:00:00
W-1221,HCU,1.2,2026-09-05T14:30:00
W-1221,HCU,1.7,2026-09-05T15:00:00
W-1221,HCU,2.0,2026-09-05T15:30:00
W-1227,CDU-III,1.5,2026-09-05T00:00:00
W-1227,CDU-III,1.3,2026-09-05T00:30:00
W-1227,CDU-III,1.5,2026-09-05T01:00:00
W-1227,CDU-III,1.1,2026-09-05T01:30:00
W-1227,CDU-III,0.7,2026-09-05T02:00:00
W-1227,CDU-III,1.7,2026-09-05T02:30:00
W-1227,CDU-III,0.8,2026-09-05T03:00:00
W-1227,CDU-III,0.8,2026-09-05T03:30:00
W-1227,CDU-III,1.8,2026-09-05T04:00:00
W-1227,CDU-III,1.8,2026-09-05T04:30:00
W-1227,CDU-III,0.8,2026-09-05T05:00:00
W-1227,CDU-III,1.4,2026-09-05T05:30:00
W-1227,CDU-III,1.5,2026-09-05T06:00:00
W-1227,CDU-III,0.8,2026-09-05T06:30:00
W-1227,CDU-III,0.8,2026-09-05T07:00:00
W-1227,CDU-III,1.0,2026-09-05T07:30:00
W-1230,ETP,1.3,2026-09-05T08:00:00
W-1230,ETP,4.0,2026-09-05T08:30:00
W-1230,ETP,3.9,2026-09-05T09:00:00
W-1230,ETP,0.6,2026-09-05T09:30:00
W-1230,ETP,1.2,2026-09-05T10:00:00
W-1230,ETP,1.1,2026-09-05T10:30:00
W-1230,ETP,1.0,2026-09-05T11:00:00
W-1230,ETP,1.2,2026-09-05T11:30:00
W-1230,ETP,0.7,2026-09-05T12:00:00
W-1230,ETP,1.1,2026-09-05T12:30:00
W-1230,ETP,0.9,2026-09-05T13:00:00
W-1230,ETP,0.6,2026-09-05T13:30:00
W-1230,ETP,1.3,2026-09-05T14:00:00
W-1230,ETP,0.6,2026-09-05T14:30:00
W-1230,ETP,0.8,2026-09-05T15:00:00
W-1230,ETP,0.5,2026-09-05T15:30:00
W-1233,TF,0.3,2026-09-05T16:00:00
W-1233,TF,0.6,2026-09-05T16:30:00
W-1233,TF,0.6,2026-09-05T17:00:00
W-1233,TF,0.3,2026-09-05T17:30:00
W-1233,TF,0.3,2026-09-05T18:00:00
W-1233,TF,0.7,2026-09-05T18:30:00
W-1233,TF,0.6,2026-09-05T19:00:00
W-1233,TF,0.3,2026-09-05T19:30:00
W-1233,TF,0.7,2026-09-05T20:00:00
W-1233,TF,0.6,2026-09-05T20:30:00
W-1233,TF,0.7,2026-09-05T21:00:00
W-1233,TF,0.5,2026-09-05T21:30:00
W-1233,TF,0.4,2026-09-05T22:00:00
W-1233,TF,0.5,2026-09-05T22:30:00
W-1233,TF,0.7,2026-09-05T23:00:00
W-1233,TF,0.4,2026-09-05T23:30:00
W-1101,SRU,3.8,2026-09-06T00:00:00
W-1101,SRU,8.9,2026-09-06T00:30:00
W-1101,SRU,7.7,2026-09-06T01:00:00
W-1101,SRU,5.3,2026-09-06T01:30:00
W-1101,SRU,4.5,2026-09-06T02:00:00
W-1101,SRU,9.9,2026-09-06T02:30:00
W-1101,SRU,11.0,2026-09-06T03:00:00
W-1101,SRU,3.4,2026-09-06T03:30:00
W-1101,SRU,5.5,2026-09-06T04:00:00
W-1101,SRU,18.8,2026-09-06T04:30:00
W-1101,SRU,10.7,2026-09-06T05:00:00
W-1101,SRU,2.4,2026-09-06T05:30:00
W-1101,SRU,3.7,2026-09-06T06:00:00
W-1101,SRU,4.6,2026-09-06T06:30:00
W-1101,SRU,4.9,2026-09-06T07:00:00
W-1101,SRU,3.9,2026-09-06T07:30:00
W-1104,ARU,2.9,2026-09-06T08:00:00
W-1104,ARU,3.4,2026-09-06T08:30:00
W-1104,ARU,3.0,2026-09-06T09:00:00
W-1104,ARU,3.7,2026-09-06T09:30:00
W-1104,ARU,3.6,2026-09-06T10:00:00
W-1104,ARU,2.5,2026-09-06T10:30:00
W-1104,ARU,4.1,2026-09-06T11:00:00
W-1104,ARU,3.6,2026-09-06T11:30:00
W-1104,ARU,3.4,2026-09-06T12:00:00
W-1104,ARU,4.3,2026-09-06T12:30:00
W-1104,ARU,4.8,2026-09-06T13:00:00
W-1104,ARU,2.6,2026-09-06T13:30:00
W-1104,ARU,4.9,2026-09-06T14:00:00
W-1104,ARU,2.0,2026-09-06T14:30:00
W-1104,ARU,12.5,2026-09-06T15:00:00
W-1104,ARU,2.6,2026-09-06T15:30:00
W-1110,DCU,1.4,2026-09-06T00:00:00
W-1110,DCU,2.9,2026-09-06T00:30:00
W-1110,DCU,3.3,2026-09-06T01:00:00
W-1110,DCU,1.9,2026-09-06T01:30:00
W-1110,DCU,2.8,2026-09-06T02:00:00
W-1110,DCU,2.5,2026-09-06T02:30:00
W-1110,DCU,2.9,2026-09-06T03:00:00
W-1110,DCU,2.1,2026-09-06T03:30:00
W-1110,DCU,3.4,2026-09-06T04:00:00
W-1110,DCU,2.7,2026-09-06T04:30:00
W-1110,DCU,1.4,2026-09-06T05:00:00
W-1110,DCU,4.6,2026-09-06T05:30:00
W-1110,DCU,9.0,2026-09-06T06:00:00
W-1110,DCU,1.3,2026-09-06T06:30:00
W-1110,DCU,2.4,2026-09-06T07:00:00
W-1110,DCU,2.5,2026-09-06T07:30:00
W-1116,DHDT,1.1,2026-09-06T16:00:00
W-1116,DHDT,1.6,2026-09-06T16:30:00
W-1116,DHDT,0.8,2026-09-06T17:00:00
W-1116,DHDT,1.9,2026-09-06T17:30:00
W-1116,DHDT,1.0,2026-09-06T18:00:00
W-1116,DHDT,1.3,2026-09-06T18:30:00
W-1116,DHDT,1.3,2026-09-06T19:00:00
W-1116,DHDT,1.6,2026-09-06T19:30:00
W-1116,DHDT,1.5,2026-09-06T20:00:00
W-1116,DHDT,1.6,2026-09-06T20:30:00
W-1116,DHDT,1.8,2026-09-06T21:00:00
W-1116,DHDT,2.0,2026-09-06T21:30:00
W-1116,DHDT,1.4,2026-09-06T22:00:00
W-1116,DHDT,2.0,2026-09-06T22:30:00
W-1116,DHDT,1.5,2026-09-06T23:00:00
W-1116,DHDT,1.2,2026-09-06T23:30:00
W-1119,CDU-III,1.2,2026-09-06T00:00:00
W-1119,CDU-III,1.5,2026-09-06T00:30:00
W-1119,CDU-III,0.8,2026-09-06T01:00:00
W-1119,CDU-III,0.9,2026-09-06T01:30:00
W-1119,CDU-III,1.5,2026-09-06T02:00:00
W-1119,CDU-III,1.0,2026-09-06T02:30:00
W-1119,CDU-III,1.0,2026-09-06T03:00:00
W-1119,CDU-III,1.1,2026-09-06T03:30:00
W-1119,CDU-III,1.0,2026-09-06T04:00:00
W-1119,CDU-III,1.6,2026-09-06T04:30:00
W-1119,CDU-III,1.2,2026-09-06T05:00:00
W-1119,CDU-III,1.3,2026-09-06T05:30:00
W-1119,CDU-III,1.0,2026-09-06T06:00:00
W-1119,CDU-III,1.0,2026-09-06T06:30:00
W-1119,CDU-III,3.2,2026-09-06T07:00:00
W-1119,CDU-III,0.8,2026-09-06T07:30:00
W-1122,ETP,1.3,2026-09-06T08:00:00
W-1122,ETP,1.3,2026-09-06T08:30:00
W-1122,ETP,0.6,2026-09-06T09:00:00
W-1122,ETP,1.1,2026-09-06T09:30:00
W-1122,ETP,1.0,2026-09-06T10:00:00
W-1122,ETP,1.2,2026-09-06T10:30:00
W-1122,ETP,0.9,2026-09-06T11:00:00
W-1122,ETP,0.8,2026-09-06T11:30:00
W-1122,ETP,1.1,2026-09-06T12:00:00
W-1122,ETP,0.6,2026-09-06T12:30:00
W-1122,ETP,0.7,2026-09-06T13:00:00
W-1122,ETP,2.6,2026-09-06T13:30:00
W-1122,ETP,2.3,2026-09-06T14:00:00
W-1122,ETP,2.7,2026-09-06T14:30:00
W-1122,ETP,0.6,2026-09-06T15:00:00
W-1122,ETP,0.9,2026-09-06T15:30:00
W-1125,TF,0.7,2026-09-06T16:00:00
W-1125,TF,0.4,2026-09-06T16:30:00
W-1125,TF,0.3,2026-09-06T17:00:00
W-1125,TF,0.6,2026-09-06T17:30:00
W-1125,TF,0.4,2026-09-06T18:00:00
W-1125,TF,0.5,2026-09-06T18:30:00
W-1125,TF,0.5,2026-09-06T19:00:00
W-1125,TF,0.3,2026-09-06T19:30:00
W-1125,TF,0.3,2026-09-06T20:00:00
W-1125,TF,0.5,2026-09-06T20:30:00
W-1125,TF,0.7,2026-09-06T21:00:00
W-1125,TF,0.3,2026-09-06T21:30:00
W-1125,TF,0.5,2026-09-06T22:00:00
W-1125,TF,0.6,2026-09-06T22:30:00
W-1125,TF,0.7,2026-09-06T23:00:00
W-1125,TF,0.3,2026-09-06T23:30:00
W-1128,SRU,3.8,2026-09-06T00:00:00
W-1128,SRU,13.0,2026-09-06T00:30:00
W-1128,SRU,5.1,2026-09-06T01:00:00
W-1128,SRU,4.3,2026-09-06T01:30:00
W-1128,SRU,2.3,2026-09-06T02:00:00
W-1128,SRU,5.2,2026-09-06T02:30:00
W-1128,SRU,3.5,2026-09-06T03:00:00
W-1128,SRU,15.5,2026-09-06T03:30:00
W-1128,SRU,9.1,2026-09-06T04:00:00
W-1128,SRU,9.5,2026-09-06T04:30:00
W-1128,SRU,5.0,2026-09-06T05:00:00
W-1128,SRU,4.3,2026-09-06T05:30:00
W-1128,SRU,2.2,2026-09-06T06:00:00
W-1128,SRU,2.6,2026-09-06T06:30:00
W-1128,SRU,4.7,2026-09-06T07:00:00
W-1128,SRU,3.0,2026-09-06T07:30:00
W-1137,DCU,1.9,2026-09-06T00:00:00
W-1137,DCU,2.8,2026-09-06T00:30:00
W-1137,DCU,3.4,2026-09-06T01:00:00
W-1137,DCU,3.4,2026-09-06T01:30:00
W-1137,DCU,7.2,2026-09-06T02:00:00
W-1137,DCU,6.8,2026-09-06T02:30:00
W-1137,DCU,3.9,2026-09-06T03:00:00
W-1137,DCU,1.6,2026-09-06T03:30:00
W-1137,DCU,2.3,2026-09-06T04:00:00
W-1137,DCU,1.7,2026-09-06T04:30:00
W-1137,DCU,1.3,2026-09-06T05:00:00
W-1137,DCU,2.6,2026-09-06T05:30:00
W-1137,DCU,1.5,2026-09-06T06:00:00
W-1137,DCU,2.0,2026-09-06T06:30:00
W-1137,DCU,2.5,2026-09-06T07:00:00
W-1137,DCU,1.9,2026-09-06T07:30:00
W-1140,HCU,2.6,2026-09-06T08:00:00
W-1140,HCU,2.4,2026-09-06T08:30:00
W-1140,HCU,2.4,2026-09-06T09:00:00
W-1140,HCU,1.7,2026-09-06T09:30:00
W-1140,HCU,1.8,2026-09-06T10:00:00
W-1140,HCU,1.3,2026-09-06T10:30:00
W-1140,HCU,1.7,2026-09-06T11:00:00
W-1140,HCU,1.0,2026-09-06T11:30:00
W-1140,HCU,1.2,2026-09-06T12:00:00
W-1140,HCU,2.5,2026-09-06T12:30:00
W-1140,HCU,2.3,2026-09-06T13:00:00
W-1140,HCU,1.1,2026-09-06T13:30:00
W-1140,HCU,4.7,2026-09-06T14:00:00
W-1140,HCU,4.7,2026-09-06T14:30:00
W-1140,HCU,1.0,2026-09-06T15:00:00
W-1140,HCU,1.9,2026-09-06T15:30:00
W-1143,DHDT,2.0,2026-09-06T16:00:00
W-1143,DHDT,1.3,2026-09-06T16:30:00
W-1143,DHDT,1.0,2026-09-06T17:00:00
W-1143,DHDT,1.9,2026-09-06T17:30:00
W-1143,DHDT,0.8,2026-09-06T18:00:00
W-1143,DHDT,1.5,2026-09-06T18:30:00
W-1143,DHDT,1.3,2026-09-06T19:00:00
W-1143,DHDT,1.9,2026-09-06T19:30:00
W-1143,DHDT,1.0,2026-09-06T20:00:00
W-1143,DHDT,1.3,2026-09-06T20:30:00
W-1143,DHDT,1.4,2026-09-06T21:00:00
W-1143,DHDT,1.3,2026-09-06T21:30:00
W-1143,DHDT,2.1,2026-09-06T22:00:00
W-1143,DHDT,0.8,2026-09-06T22:30:00
W-1143,DHDT,1.1,2026-09-06T23:00:00
W-1143,DHDT,1.3,2026-09-06T23:30:00
W-1146,CDU-III,0.8,2026-09-06T00:00:00
W-1146,CDU-III,1.5,2026-09-06T00:30:00
W-1146,CDU-III,1.1,2026-09-06T01:00:00
W-1146,CDU-III,1.7,2026-09-06T01:30:00
W-1146,CDU-III,1.6,2026-09-06T02:00:00
W-1146,CDU-III,0.7,2026-09-06T02:30:00
W-1146,CDU-III,1.7,2026-09-06T03:00:00
W-1146,CDU-III,1.0,2026-09-06T03:30:00
W-1146,CDU-III,1.3,2026-09-06T04:00:00
W-1146,CDU-III,1.2,2026-09-06T04:30:00
W-1146,CDU-III,1.5,2026-09-06T05:00:00
W-1146,CDU-III,0.8,2026-09-06T05:30:00
W-1146,CDU-III,1.2,2026-09-06T06:00:00
W-1146,CDU-III,1.3,2026-09-06T06:30:00
W-1146,CDU-III,1.0,2026-09-06T07:00:00
W-1146,CDU-III,0.9,2026-09-06T07:30:00
W-1152,TF,0.6,2026-09-06T16:00:00
W-1152,TF,0.4,2026-09-06T16:30:00
W-1152,TF,0.5,2026-09-06T17:00:00
W-1152,TF,0.7,2026-09-06T17:30:00
W-1152,TF,0.7,2026-09-06T18:00:00
W-1152,TF,0.6,2026-09-06T18:30:00
W-1152,TF,0.6,2026-09-06T19:00:00
W-1152,TF,0.6,2026-09-06T19:30:00
W-1152,TF,0.6,2026-09-06T20:00:00
W-1152,TF,0.5,2026-09-06T20:30:00
W-1152,TF,0.6,2026-09-06T21:00:00
W-1152,TF,0.5,2026-09-06T21:30:00
W-1152,TF,0.4,2026-09-06T22:00:00
W-1152,TF,0.5,2026-09-06T22:30:00
W-1152,TF,0.4,2026-09-06T23:00:00
W-1152,TF,0.6,2026-09-06T23:30:00
W-1155,SRU,4.3,2026-09-06T00:00:00
W-1155,SRU,4.6,2026-09-06T00:30:00
W-1155,SRU,4.1,2026-09-06T01:00:00
W-1155,SRU,3.4,2026-09-06T01:30:00
W-1155,SRU,4.4,2026-09-06T02:00:00
W-1155,SRU,3.3,2026-09-06T02:30:00
W-1155,SRU,5.9,2026-09-06T03:00:00
W-1155,SRU,4.6,2026-09-06T03:30:00
W-1155,SRU,4.8,2026-09-06T04:00:00
W-1155,SRU,4.0,2026-09-06T04:30:00
W-1155,SRU,5.9,2026-09-06T05:00:00
W-1155,SRU,2.2,2026-09-06T05:30:00
W-1155,SRU,14.8,2026-09-06T06:00:00
W-1155,SRU,13.8,2026-09-06T06:30:00
W-1155,SRU,5.7,2026-09-06T07:00:00
W-1155,SRU,8.7,2026-09-06T07:30:00
W-1158,ARU,2.5,2026-09-06T08:00:00
W-1158,ARU,2.6,2026-09-06T08:30:00
W-1158,ARU,3.9,2026-09-06T09:00:00
W-1158,ARU,4.0,2026-09-06T09:30:00
W-1158,ARU,4.1,2026-09-06T10:00:00
W-1158,ARU,2.0,2026-09-06T10:30:00
W-1158,ARU,2.8,2026-09-06T11:00:00
W-1158,ARU,5.1,2026-09-06T11:30:00
W-1158,ARU,3.8,2026-09-06T12:00:00
W-1158,ARU,5.3,2026-09-06T12:30:00
W-1158,ARU,13.0,2026-09-06T13:00:00
W-1158,ARU,18.0,2026-09-06T13:30:00
W-1158,ARU,3.4,2026-09-06T14:00:00
W-1158,ARU,4.5,2026-09-06T14:30:00
W-1158,ARU,8.1,2026-09-06T15:00:00
W-1158,ARU,12.6,2026-09-06T15:30:00
W-1161,SWS,3.2,2026-09-06T16:00:00
W-1161,SWS,2.5,2026-09-06T16:30:00
W-1161,SWS,3.6,2026-09-06T17:00:00
W-1161,SWS,4.0,2026-09-06T17:30:00
W-1161,SWS,8.1,2026-09-06T18:00:00
W-1161,SWS,2.5,2026-09-06T18:30:00
W-1161,SWS,4.3,2026-09-06T19:00:00
W-1161,SWS,4.9,2026-09-06T19:30:00
W-1161,SWS,4.0,2026-09-06T20:00:00
W-1161,SWS,3.5,2026-09-06T20:30:00
W-1161,SWS,3.6,2026-09-06T21:00:00
W-1161,SWS,16.5,2026-09-06T21:30:00
W-1161,SWS,4.5,2026-09-06T22:00:00
W-1161,SWS,3.4,2026-09-06T22:30:00
W-1161,SWS,13.5,2026-09-06T23:00:00
W-1161,SWS,16.2,2026-09-06T23:30:00
W-1167,HCU,1.5,2026-09-06T08:00:00
W-1167,HCU,5.3,2026-09-06T08:30:00
W-1167,HCU,6.0,2026-09-06T09:00:00
W-1167,HCU,2.6,2026-09-06T09:30:00
W-1167,HCU,1.8,2026-09-06T10:00:00
W-1167,HCU,2.1,2026-09-06T10:30:00
W-1167,HCU,1.2,2026-09-06T11:00:00
W-1167,HCU,1.8,2026-09-06T11:30:00
W-1167,HCU,1.0,2026-09-06T12:00:00
W-1167,HCU,1.9,2026-09-06T12:30:00
W-1167,HCU,2.2,2026-09-06T13:00:00
W-1167,HCU,1.9,2026-09-06T13:30:00
W-1167,HCU,1.5,2026-09-06T14:00:00
W-1167,HCU,1.3,2026-09-06T14:30:00
W-1167,HCU,2.0,2026-09-06T15:00:00
W-1167,HCU,2.5,2026-09-06T15:30:00
W-1170,DHDT,1.3,2026-09-06T16:00:00
W-1170,DHDT,0.9,2026-09-06T16:30:00
W-1170,DHDT,1.8,2026-09-06T17:00:00
W-1170,DHDT,1.3,2026-09-06T17:30:00
W-1170,DHDT,0.9,2026-09-06T18:00:00
W-1170,DHDT,1.2,2026-09-06T18:30:00
W-1170,DHDT,1.5,2026-09-06T19:00:00
W-1170,DHDT,1.9,2026-09-06T19:30:00
W-1170,DHDT,1.3,2026-09-06T20:00:00
W-1170,DHDT,0.8,2026-09-06T20:30:00
W-1170,DHDT,1.7,2026-09-06T21:00:00
W-1170,DHDT,1.6,2026-09-06T21:30:00
W-1170,DHDT,5.1,2026-09-06T22:00:00
W-1170,DHDT,1.5,2026-09-06T22:30:00
W-1170,DHDT,0.9,2026-09-06T23:00:00
W-1170,DHDT,1.5,2026-09-06T23:30:00
W-1173,CDU-III,1.5,2026-09-06T00:00:00
W-1173,CDU-III,0.7,2026-09-06T00:30:00
W-1173,CDU-III,1.1,2026-09-06T01:00:00
W-1173,CDU-III,1.6,2026-09-06T01:30:00
W-1173,CDU-III,1.5,2026-09-06T02:00:00
W-1173,CDU-III,1.7,2026-09-06T02:30:00
W-1173,CDU-III,1.4,2026-09-06T03:00:00
W-1173,CDU-III,1.3,2026-09-06T03:30:00
W-1173,CDU-III,0.9,2026-09-06T04:00:00
W-1173,CDU-III,0.7,2026-09-06T04:30:00
W-1173,CDU-III,1.4,2026-09-06T05:00:00
W-1173,CDU-III,1.4,2026-09-06T05:30:00
W-1173,CDU-III,1.5,2026-09-06T06:00:00
W-1173,CDU-III,1.5,2026-09-06T06:30:00
W-1173,CDU-III,0.7,2026-09-06T07:00:00
W-1173,CDU-III,1.1,2026-09-06T07:30:00
W-1176,ETP,0.9,2026-09-06T08:00:00
W-1176,ETP,3.1,2026-09-06T08:30:00
W-1176,ETP,3.2,2026-09-06T09:00:00
W-1176,ETP,1.7,2026-09-06T09:30:00
W-1176,ETP,2.4,2026-09-06T10:00:00
W-1176,ETP,1.9,2026-09-06T10:30:00
W-1176,ETP,1.9,2026-09-06T11:00:00
W-1176,ETP,0.6,2026-09-06T11:30:00
W-1176,ETP,0.5,2026-09-06T12:00:00
W-1176,ETP,4.8,2026-09-06T12:30:00
W-1176,ETP,3.3,2026-09-06T13:00:00
W-1176,ETP,3.2,2026-09-06T13:30:00
W-1176,ETP,1.1,2026-09-06T14:00:00
W-1176,ETP,3.3,2026-09-06T14:30:00
W-1176,ETP,1.6,2026-09-06T15:00:00
W-1176,ETP,1.0,2026-09-06T15:30:00
W-1179,TF,0.6,2026-09-06T16:00:00
W-1179,TF,0.4,2026-09-06T16:30:00
W-1179,TF,0.3,2026-09-06T17:00:00
W-1179,TF,0.6,2026-09-06T17:30:00
W-1179,TF,0.5,2026-09-06T18:00:00
W-1179,TF,0.5,2026-09-06T18:30:00
W-1179,TF,0.7,2026-09-06T19:00:00
W-1179,TF,0.4,2026-09-06T19:30:00
W-1179,TF,0.3,2026-09-06T20:00:00
W-1179,TF,0.4,2026-09-06T20:30:00
W-1179,TF,0.5,2026-09-06T21:00:00
W-1179,TF,0.6,2026-09-06T21:30:00
W-1179,TF,0.4,2026-09-06T22:00:00
W-1179,TF,0.5,2026-09-06T22:30:00
W-1179,TF,0.5,2026-09-06T23:00:00
W-1179,TF,0.6,2026-09-06T23:30:00
W-1182,SRU,5.6,2026-09-06T00:00:00
W-1182,SRU,4.4,2026-09-06T00:30:00
W-1182,SRU,3.3,2026-09-06T01:00:00
W-1182,SRU,4.0,2026-09-06T01:30:00
W-1182,SRU,5.4,2026-09-06T02:00:00
W-1182,SRU,3.5,2026-09-06T02:30:00
W-1182,SRU,2.8,2026-09-06T03:00:00
W-1182,SRU,2.3,2026-09-06T03:30:00
W-1182,SRU,5.8,2026-09-06T04:00:00
W-1182,SRU,8.1,2026-09-06T04:30:00
W-1182,SRU,4.5,2026-09-06T05:00:00
W-1182,SRU,2.7,2026-09-06T05:30:00
W-1182,SRU,5.0,2026-09-06T06:00:00
W-1182,SRU,5.4,2026-09-06T06:30:00
W-1182,SRU,2.2,2026-09-06T07:00:00
W-1182,SRU,5.9,2026-09-06T07:30:00
W-1185,ARU,4.5,2026-09-06T08:00:00
W-1185,ARU,2.7,2026-09-06T08:30:00
W-1185,ARU,3.9,2026-09-06T09:00:00
W-1185,ARU,1.9,2026-09-06T09:30:00
W-1185,ARU,3.0,2026-09-06T10:00:00
W-1185,ARU,2.1,2026-09-06T10:30:00
W-1185,ARU,2.5,2026-09-06T11:00:00
W-1185,ARU,12.6,2026-09-06T11:30:00
W-1185,ARU,2.0,2026-09-06T12:00:00
W-1185,ARU,3.1,2026-09-06T12:30:00
W-1185,ARU,2.1,2026-09-06T13:00:00
W-1185,ARU,3.8,2026-09-06T13:30:00
W-1185,ARU,5.1,2026-09-06T14:00:00
W-1185,ARU,4.9,2026-09-06T14:30:00
W-1185,ARU,2.9,2026-09-06T15:00:00
W-1185,ARU,2.2,2026-09-06T15:30:00
W-1188,SWS,3.8,2026-09-06T16:00:00
W-1188,SWS,3.4,2026-09-06T16:30:00
W-1188,SWS,17.3,2026-09-06T17:00:00
W-1188,SWS,13.1,2026-09-06T17:30:00
W-1188,SWS,13.7,2026-09-06T18:00:00
W-1188,SWS,2.2,2026-09-06T18:30:00
W-1188,SWS,3.9,2026-09-06T19:00:00
W-1188,SWS,3.2,2026-09-06T19:30:00
W-1188,SWS,16.1,2026-09-06T20:00:00
W-1188,SWS,3.1,2026-09-06T20:30:00
W-1188,SWS,2.3,2026-09-06T21:00:00
W-1188,SWS,2.2,2026-09-06T21:30:00
W-1188,SWS,4.4,2026-09-06T22:00:00
W-1188,SWS,2.6,2026-09-06T22:30:00
W-1188,SWS,2.7,2026-09-06T23:00:00
W-1188,SWS,2.9,2026-09-06T23:30:00
W-1191,DCU,5.6,2026-09-06T00:00:00
W-1191,DCU,3.3,2026-09-06T00:30:00
W-1191,DCU,3.1,2026-09-06T01:00:00
W-1191,DCU,1.7,2026-09-06T01:30:00
W-1191,DCU,1.3,2026-09-06T02:00:00
W-1191,DCU,2.5,2026-09-06T02:30:00
W-1191,DCU,3.4,2026-09-06T03:00:00
W-1191,DCU,2.1,2026-09-06T03:30:00
W-1191,DCU,1.8,2026-09-06T04:00:00
W-1191,DCU,4.3,2026-09-06T04:30:00
W-1191,DCU,8.0,2026-09-06T05:00:00
W-1191,DCU,2.0,2026-09-06T05:30:00
W-1191,DCU,2.1,2026-09-06T06:00:00
W-1191,DCU,2.9,2026-09-06T06:30:00
W-1191,DCU,3.4,2026-09-06T07:00:00
W-1191,DCU,3.2,2026-09-06T07:30:00
W-1194,HCU,1.1,2026-09-06T08:00:00
W-1194,HCU,4.0,2026-09-06T08:30:00
W-1194,HCU,3.1,2026-09-06T09:00:00
W-1194,HCU,6.2,2026-09-06T09:30:00
W-1194,HCU,1.0,2026-09-06T10:00:00
W-1194,HCU,2.5,2026-09-06T10:30:00
W-1194,HCU,1.6,2026-09-06T11:00:00
W-1194,HCU,3.8,2026-09-06T11:30:00
W-1194,HCU,5.3,2026-09-06T12:00:00
W-1194,HCU,5.4,2026-09-06T12:30:00
W-1194,HCU,1.4,2026-09-06T13:00:00
W-1194,HCU,1.0,2026-09-06T13:30:00
W-1194,HCU,1.1,2026-09-06T14:00:00
W-1194,HCU,1.2,2026-09-06T14:30:00
W-1194,HCU,1.6,2026-09-06T15:00:00
W-1194,HCU,2.0,2026-09-06T15:30:00
W-1197,DHDT,0.8,2026-09-06T16:00:00
W-1197,DHDT,1.4,2026-09-06T16:30:00
W-1197,DHDT,1.9,2026-09-06T17:00:00
W-1197,DHDT,1.4,2026-09-06T17:30:00
W-1197,DHDT,1.7,2026-09-06T18:00:00
W-1197,DHDT,4.0,2026-09-06T18:30:00
W-1197,DHDT,1.7,2026-09-06T19:00:00
W-1197,DHDT,1.3,2026-09-06T19:30:00
W-1197,DHDT,2.0,2026-09-06T20:00:00
W-1197,DHDT,1.2,2026-09-06T20:30:00
W-1197,DHDT,1.0,2026-09-06T21:00:00
W-1197,DHDT,1.8,2026-09-06T21:30:00
W-1197,DHDT,2.1,2026-09-06T22:00:00
W-1197,DHDT,0.9,2026-09-06T22:30:00
W-1197,DHDT,1.9,2026-09-06T23:00:00
W-1197,DHDT,0.8,2026-09-06T23:30:00
